problem,std_term_i,std_term_j,leg_term_i,leg_term_j,corr_std,corr_leg
Nagumo,u^5,u^5u_xxxxx,P5(u),P5(u)u_xxxxx,0.0002,-0.0123
Nagumo,u^5,u^6u_xxxxx,P5(u),P6(u)u_xxxxx,0.0125,0.0019
Nagumo,u^5,u_xxxxxx,P5(u),P0(u)u_xxxxxx,-0.0126,-0.0025
Nagumo,u^5,uu_xxxxxx,P5(u),P1(u)u_xxxxxx,-0.0541,-0.0616
Nagumo,u^5,u^2u_xxxxxx,P5(u),P2(u)u_xxxxxx,-0.9351,-0.876
Nagumo,u^5,u^3u_xxxxxx,P5(u),P3(u)u_xxxxxx,-0.1289,-0.0384
Nagumo,u^5,u^4u_xxxxxx,P5(u),P4(u)u_xxxxxx,-0.9802,0.95
Nagumo,u^5,u^5u_xxxxxx,P5(u),P5(u)u_xxxxxx,-0.2769,-0.0049
Nagumo,u^5,u^6u_xxxxxx,P5(u),P6(u)u_xxxxxx,-0.9839,-0.9222
Nagumo,u^6,u_x,P6(u),P0(u)u_x,-0.0172,-0.0107
Nagumo,u^6,uu_x,P6(u),P1(u)u_x,-0.0001,-0.0057
Nagumo,u^6,u^2u_x,P6(u),P2(u)u_x,-0.0113,0.0119
Nagumo,u^6,u^3u_x,P6(u),P3(u)u_x,-0.0015,0.0046
Nagumo,u^6,u^4u_x,P6(u),P4(u)u_x,-0.0051,-0.0139
Nagumo,u^6,u^5u_x,P6(u),P5(u)u_x,-0.0004,-0.0027
Nagumo,u^6,u^6u_x,P6(u),P6(u)u_x,0.0025,0.0137
Nagumo,u^6,u_xx,P6(u),P0(u)u_xx,-0.2546,0.1067
Nagumo,u^6,uu_xx,P6(u),P1(u)u_xx,-0.5383,-0.3057
Nagumo,u^6,u^2u_xx,P6(u),P2(u)u_xx,-0.3312,0.1648
Nagumo,u^6,u^3u_xx,P6(u),P3(u)u_xx,-0.9084,-0.768
Nagumo,u^6,u^4u_xx,P6(u),P4(u)u_xx,-0.3739,-0.1254
Nagumo,u^6,u^5u_xx,P6(u),P5(u)u_xx,-0.9758,0.9023
Nagumo,u^6,u^6u_xx,P6(u),P6(u)u_xx,-0.4415,-0.0149
Nagumo,u^6,u_xxx,P6(u),P0(u)u_xxx,0.1409,0.1543
Nagumo,u^6,uu_xxx,P6(u),P1(u)u_xxx,-0.0764,-0.1264
Nagumo,u^6,u^2u_xxx,P6(u),P2(u)u_xxx,0.1239,-0.1052
Nagumo,u^6,u^3u_xxx,P6(u),P3(u)u_xxx,-0.0528,0.1006
Nagumo,u^6,u^4u_xxx,P6(u),P4(u)u_xxx,0.0689,-0.011
Nagumo,u^6,u^5u_xxx,P6(u),P5(u)u_xxx,-0.0386,-0.0346
Nagumo,u^6,u^6u_xxx,P6(u),P6(u)u_xxx,0.0237,0.0671
Nagumo,u^6,u_xxxx,P6(u),P0(u)u_xxxx,0.0148,-0.0317
Nagumo,u^6,uu_xxxx,P6(u),P1(u)u_xxxx,0.1793,-0.0714
Nagumo,u^6,u^2u_xxxx,P6(u),P2(u)u_xxxx,0.3088,-0.1657
Nagumo,u^6,u^3u_xxxx,P6(u),P3(u)u_xxxx,0.8696,0.8465
Nagumo,u^6,u^4u_xxxx,P6(u),P4(u)u_xxxx,0.3482,0.1231
Nagumo,u^6,u^5u_xxxx,P6(u),P5(u)u_xxxx,0.9556,-0.9263
Nagumo,u^6,u^6u_xxxx,P6(u),P6(u)u_xxxx,0.4153,0.0337
Nagumo,u^6,u_xxxxx,P6(u),P0(u)u_xxxxx,-0.0216,-0.0223
Nagumo,u^6,uu_xxxxx,P6(u),P1(u)u_xxxxx,0.0129,0.019
Nagumo,u^6,u^2u_xxxxx,P6(u),P2(u)u_xxxxx,-0.0039,0.022
Nagumo,u^6,u^3u_xxxxx,P6(u),P3(u)u_xxxxx,0.0132,-0.0083
Nagumo,u^6,u^4u_xxxxx,P6(u),P4(u)u_xxxxx,0.0054,-0.0065
Nagumo,u^6,u^5u_xxxxx,P6(u),P5(u)u_xxxxx,0.0153,-0.0103
Nagumo,u^6,u^6u_xxxxx,P6(u),P6(u)u_xxxxx,0.0109,-0.0047
Nagumo,u^6,u_xxxxxx,P6(u),P0(u)u_xxxxxx,0.0002,0.0066
Nagumo,u^6,uu_xxxxxx,P6(u),P1(u)u_xxxxxx,-0.14,0.0722
Nagumo,u^6,u^2u_xxxxxx,P6(u),P2(u)u_xxxxxx,-0.3054,0.1689
Nagumo,u^6,u^3u_xxxxxx,P6(u),P3(u)u_xxxxxx,-0.8552,-0.84
Nagumo,u^6,u^4u_xxxxxx,P6(u),P4(u)u_xxxxxx,-0.3442,-0.1244
Nagumo,u^6,u^5u_xxxxxx,P6(u),P5(u)u_xxxxxx,-0.9461,0.9261
Nagumo,u^6,u^6u_xxxxxx,P6(u),P6(u)u_xxxxxx,-0.4106,-0.0352
Nagumo,u_x,uu_x,P0(u)u_x,P1(u)u_x,0.0445,-0.0417
Nagumo,u_x,u^2u_x,P0(u)u_x,P2(u)u_x,0.9165,-0.9899
Nagumo,u_x,u^3u_x,P0(u)u_x,P3(u)u_x,0.1274,0.0531
Nagumo,u_x,u^4u_x,P0(u)u_x,P4(u)u_x,0.8147,0.8651
Nagumo,u_x,u^5u_x,P0(u)u_x,P5(u)u_x,0.2082,-0.066
Nagumo,u_x,u^6u_x,P0(u)u_x,P6(u)u_x,0.706,-0.4684
Nagumo,u_x,u_xx,P0(u)u_x,P0(u)u_xx,-0.0,-0.0
Nagumo,u_x,uu_xx,P0(u)u_x,P1(u)u_xx,-0.1102,-0.1145
Nagumo,u_x,u^2u_xx,P0(u)u_x,P2(u)u_xx,0.0045,0.0077
Nagumo,u_x,u^3u_xx,P0(u)u_x,P3(u)u_xx,-0.0136,0.081
Nagumo,u_x,u^4u_xx,P0(u)u_x,P4(u)u_xx,0.002,-0.0101
Nagumo,u_x,u^5u_xx,P0(u)u_x,P5(u)u_xx,0.0023,-0.0401
Nagumo,u_x,u^6u_xx,P0(u)u_x,P6(u)u_xx,-0.0001,0.0167
Nagumo,u_x,u_xxx,P0(u)u_x,P0(u)u_xxx,-0.658,-0.658
Nagumo,u_x,uu_xxx,P0(u)u_x,P1(u)u_xxx,-0.0178,0.0189
Nagumo,u_x,u^2u_xxx,P0(u)u_x,P2(u)u_xxx,-0.3159,0.6979
Nagumo,u_x,u^3u_xxx,P0(u)u_x,P3(u)u_xxx,-0.0299,-0.0181
Nagumo,u_x,u^4u_xxx,P0(u)u_x,P4(u)u_xxx,-0.1039,-0.5284
Nagumo,u_x,u^5u_xxx,P0(u)u_x,P5(u)u_xxx,-0.0188,0.0153
Nagumo,u_x,u^6u_xxx,P0(u)u_x,P6(u)u_xxx,-0.0161,0.2141
Nagumo,u_x,u_xxxx,P0(u)u_x,P0(u)u_xxxx,0.0,0.0
Nagumo,u_x,uu_xxxx,P0(u)u_x,P1(u)u_xxxx,0.0202,0.0204
Nagumo,u_x,u^2u_xxxx,P0(u)u_x,P2(u)u_xxxx,-0.0004,-0.001
Nagumo,u_x,u^3u_xxxx,P0(u)u_x,P3(u)u_xxxx,-0.0071,-0.0173
Nagumo,u_x,u^4u_xxxx,P0(u)u_x,P4(u)u_xxxx,0.0009,0.0024
Nagumo,u_x,u^5u_xxxx,P0(u)u_x,P5(u)u_xxxx,-0.0096,0.0173
Nagumo,u_x,u^6u_xxxx,P0(u)u_x,P6(u)u_xxxx,0.003,-0.006
Nagumo,u_x,u_xxxxx,P0(u)u_x,P0(u)u_xxxxx,0.092,0.092
Nagumo,u_x,uu_xxxxx,P0(u)u_x,P1(u)u_xxxxx,0.0113,0.0079
Nagumo,u_x,u^2u_xxxxx,P0(u)u_x,P2(u)u_xxxxx,-0.0162,-0.1332
Nagumo,u_x,u^3u_xxxxx,P0(u)u_x,P3(u)u_xxxxx,0.0018,-0.0158
Nagumo,u_x,u^4u_xxxxx,P0(u)u_x,P4(u)u_xxxxx,-0.0338,0.1077
Nagumo,u_x,u^5u_xxxxx,P0(u)u_x,P5(u)u_xxxxx,-0.0034,0.0232
Nagumo,u_x,u^6u_xxxxx,P0(u)u_x,P6(u)u_xxxxx,-0.03,-0.0577
Nagumo,u_x,u_xxxxxx,P0(u)u_x,P0(u)u_xxxxxx,-0.0,-0.0
Nagumo,u_x,uu_xxxxxx,P0(u)u_x,P1(u)u_xxxxxx,-0.0078,-0.0076
Nagumo,u_x,u^2u_xxxxxx,P0(u)u_x,P2(u)u_xxxxxx,0.0,0.0004
Nagumo,u_x,u^3u_xxxxxx,P0(u)u_x,P3(u)u_xxxxxx,0.0085,0.0113
Nagumo,u_x,u^4u_xxxxxx,P0(u)u_x,P4(u)u_xxxxxx,-0.0013,-0.0017
Nagumo,u_x,u^5u_xxxxxx,P0(u)u_x,P5(u)u_xxxxxx,0.0091,-0.0148
Nagumo,u_x,u^6u_xxxxxx,P0(u)u_x,P6(u)u_xxxxxx,-0.0037,0.0048
Nagumo,uu_x,u^2u_x,P1(u)u_x,P2(u)u_x,0.0639,0.0205
Nagumo,uu_x,u^3u_x,P1(u)u_x,P3(u)u_x,0.9534,-0.9923
Nagumo,uu_x,u^4u_x,P1(u)u_x,P4(u)u_x,0.1396,0.0485
Nagumo,uu_x,u^5u_x,P1(u)u_x,P5(u)u_x,0.852,0.9317
Nagumo,uu_x,u^6u_x,P1(u)u_x,P6(u)u_x,0.2201,-0.1459
Nagumo,uu_x,u_xx,P1(u)u_x,P0(u)u_xx,-0.1935,-0.19
Nagumo,uu_x,uu_xx,P1(u)u_x,P1(u)u_xx,0.0866,0.1037
Nagumo,uu_x,u^2u_xx,P1(u)u_x,P2(u)u_xx,-0.0375,0.0355
Nagumo,uu_x,u^3u_xx,P1(u)u_x,P3(u)u_xx,0.0219,-0.0531
Nagumo,uu_x,u^4u_xx,P1(u)u_x,P4(u)u_xx,-0.0212,0.0093
Nagumo,uu_x,u^5u_xx,P1(u)u_x,P5(u)u_xx,0.0071,0.0122
Nagumo,uu_x,u^6u_xx,P1(u)u_x,P6(u)u_xx,-0.0122,-0.029
Nagumo,uu_x,u_xxx,P1(u)u_x,P0(u)u_xxx,0.0492,0.1051
Nagumo,uu_x,uu_xxx,P1(u)u_x,P1(u)u_xxx,-0.4556,-0.4459
Nagumo,uu_x,u^2u_xxx,P1(u)u_x,P2(u)u_xxx,0.0435,-0.0729
Nagumo,uu_x,u^3u_xxx,P1(u)u_x,P3(u)u_xxx,-0.249,0.5229
Nagumo,uu_x,u^4u_xxx,P1(u)u_x,P4(u)u_xxx,0.0126,-0.0087
Nagumo,uu_x,u^5u_xxx,P1(u)u_x,P5(u)u_xxx,-0.0969,-0.4864
Nagumo,uu_x,u^6u_xxx,P1(u)u_x,P6(u)u_xxx,0.0036,0.0597
Nagumo,uu_x,u_xxxx,P1(u)u_x,P0(u)u_xxxx,0.04,0.0395
Nagumo,uu_x,uu_xxxx,P1(u)u_x,P1(u)u_xxxx,-0.0182,-0.0204
Nagumo,uu_x,u^2u_xxxx,P1(u)u_x,P2(u)u_xxxx,0.0168,0.0087
Nagumo,uu_x,u^3u_xxxx,P1(u)u_x,P3(u)u_xxxx,-0.0048,0.0029
Nagumo,uu_x,u^4u_xxxx,P1(u)u_x,P4(u)u_xxxx,0.0116,-0.0121
Nagumo,uu_x,u^5u_xxxx,P1(u)u_x,P5(u)u_xxxx,0.0018,0.0026
Nagumo,uu_x,u^6u_xxxx,P1(u)u_x,P6(u)u_xxxx,0.0081,0.0174
Nagumo,uu_x,u_xxxxx,P1(u)u_x,P0(u)u_xxxxx,-0.0315,-0.0383
Nagumo,uu_x,uu_xxxxx,P1(u)u_x,P1(u)u_xxxxx,0.0465,0.0444
Nagumo,uu_x,u^2u_xxxxx,P1(u)u_x,P2(u)u_xxxxx,-0.0223,0.0259
Nagumo,uu_x,u^3u_xxxxx,P1(u)u_x,P3(u)u_xxxxx,0.0093,-0.0773
Nagumo,uu_x,u^4u_xxxxx,P1(u)u_x,P4(u)u_xxxxx,-0.0112,-0.0014
Nagumo,uu_x,u^5u_xxxxx,P1(u)u_x,P5(u)u_xxxxx,-0.0051,0.0756
Nagumo,uu_x,u^6u_xxxxx,P1(u)u_x,P6(u)u_xxxxx,-0.0059,0.0006
Nagumo,uu_x,u_xxxxxx,P1(u)u_x,P0(u)u_xxxxxx,-0.0031,-0.003
Nagumo,uu_x,uu_xxxxxx,P1(u)u_x,P1(u)u_xxxxxx,0.008,0.0085
Nagumo,uu_x,u^2u_xxxxxx,P1(u)u_x,P2(u)u_xxxxxx,-0.0149,-0.0132
Nagumo,uu_x,u^3u_xxxxxx,P1(u)u_x,P3(u)u_xxxxxx,0.0025,0.0014
Nagumo,uu_x,u^4u_xxxxxx,P1(u)u_x,P4(u)u_xxxxxx,-0.0114,0.0128
Nagumo,uu_x,u^5u_xxxxxx,P1(u)u_x,P5(u)u_xxxxxx,-0.0035,-0.0044
Nagumo,uu_x,u^6u_xxxxxx,P1(u)u_x,P6(u)u_xxxxxx,-0.0087,-0.0162
Nagumo,u^2u_x,u^3u_x,P2(u)u_x,P3(u)u_x,0.1587,-0.0355
Nagumo,u^2u_x,u^4u_x,P2(u)u_x,P4(u)u_x,0.9658,-0.9266
Nagumo,u^2u_x,u^5u_x,P2(u)u_x,P5(u)u_x,0.2652,0.0586
Nagumo,u^2u_x,u^6u_x,P2(u)u_x,P6(u)u_x,0.8772,0.5799
Nagumo,u^2u_x,u_xx,P2(u)u_x,P0(u)u_xx,0.0419,0.0199
Nagumo,u^2u_x,uu_xx,P2(u)u_x,P1(u)u_xx,-0.1452,0.094
Nagumo,u^2u_x,u^2u_xx,P2(u)u_x,P2(u)u_xx,0.0101,-0.0117
Nagumo,u^2u_x,u^3u_xx,P2(u)u_x,P3(u)u_xx,-0.0298,-0.0712
Nagumo,u^2u_x,u^4u_xx,P2(u)u_x,P4(u)u_xx,0.0053,0.0096
Nagumo,u^2u_x,u^5u_xx,P2(u)u_x,P5(u)u_xx,-0.0079,0.0378
Nagumo,u^2u_x,u^6u_xx,P2(u)u_x,P6(u)u_xx,0.0017,-0.0148
Nagumo,u^2u_x,u_xxx,P2(u)u_x,P0(u)u_xxx,-0.5888,0.6508
Nagumo,u^2u_x,uu_xxx,P2(u)u_x,P1(u)u_xxx,0.0009,0.0041
Nagumo,u^2u_x,u^2u_xxx,P2(u)u_x,P2(u)u_xxx,-0.379,-0.7089
Nagumo,u^2u_x,u^3u_xxx,P2(u)u_x,P3(u)u_xxx,-0.013,-0.0013
Nagumo,u^2u_x,u^4u_xxx,P2(u)u_x,P4(u)u_xxx,-0.1687,0.5732
Nagumo,u^2u_x,u^5u_xxx,P2(u)u_x,P5(u)u_xxx,-0.0123,-0.0076
Nagumo,u^2u_x,u^6u_xxx,P2(u)u_x,P6(u)u_xxx,-0.0577,-0.2669
Nagumo,u^2u_x,u_xxxx,P2(u)u_x,P0(u)u_xxxx,-0.0085,-0.0035
Nagumo,u^2u_x,uu_xxxx,P2(u)u_x,P1(u)u_xxxx,0.0189,-0.019
Nagumo,u^2u_x,u^2u_xxxx,P2(u)u_x,P2(u)u_xxxx,-0.002,0.0004
Nagumo,u^2u_x,u^3u_xxxx,P2(u)u_x,P3(u)u_xxxx,0.0012,0.0184
Nagumo,u^2u_x,u^4u_xxxx,P2(u)u_x,P4(u)u_xxxx,-0.0002,-0.0016
Nagumo,u^2u_x,u^5u_xxxx,P2(u)u_x,P5(u)u_xxxx,-0.0022,-0.0184
Nagumo,u^2u_x,u^6u_xxxx,P2(u)u_x,P6(u)u_xxxx,0.0027,0.0053
Nagumo,u^2u_x,u_xxxxx,P2(u)u_x,P0(u)u_xxxxx,0.0834,-0.0899
Nagumo,u^2u_x,uu_xxxxx,P2(u)u_x,P1(u)u_xxxxx,-0.0012,-0.0141
Nagumo,u^2u_x,u^2u_xxxxx,P2(u)u_x,P2(u)u_xxxxx,0.0161,0.1391
Nagumo,u^2u_x,u^3u_xxxxx,P2(u)u_x,P3(u)u_xxxxx,-0.0052,0.0207
Nagumo,u^2u_x,u^4u_xxxxx,P2(u)u_x,P4(u)u_xxxxx,-0.0017,-0.1211
Nagumo,u^2u_x,u^5u_xxxxx,P2(u)u_x,P5(u)u_xxxxx,-0.0048,-0.0242
Nagumo,u^2u_x,u^6u_xxxxx,P2(u)u_x,P6(u)u_xxxxx,-0.006,0.0673
Nagumo,u^2u_x,u_xxxxxx,P2(u)u_x,P0(u)u_xxxxxx,0.0006,-0.0001
Nagumo,u^2u_x,uu_xxxxxx,P2(u)u_x,P1(u)u_xxxxxx,-0.003,0.0084
Nagumo,u^2u_x,u^2u_xxxxxx,P2(u)u_x,P2(u)u_xxxxxx,0.001,0.0006
Nagumo,u^2u_x,u^3u_xxxxxx,P2(u)u_x,P3(u)u_xxxxxx,0.0006,-0.0134
Nagumo,u^2u_x,u^4u_xxxxxx,P2(u)u_x,P4(u)u_xxxxxx,-0.0006,0.0009
Nagumo,u^2u_x,u^5u_xxxxxx,P2(u)u_x,P5(u)u_xxxxxx,0.0015,0.0162
Nagumo,u^2u_x,u^6u_xxxxxx,P2(u)u_x,P6(u)u_xxxxxx,-0.0038,-0.0044
Nagumo,u^3u_x,u^4u_x,P3(u)u_x,P4(u)u_x,0.2472,-0.0268
Nagumo,u^3u_x,u^5u_x,P3(u)u_x,P5(u)u_x,0.9631,-0.9683
Nagumo,u^3u_x,u^6u_x,P3(u)u_x,P6(u)u_x,0.3419,0.1262
Nagumo,u^3u_x,u_xx,P3(u)u_x,P0(u)u_xx,-0.1912,0.1824
Nagumo,u^3u_x,uu_xx,P3(u)u_x,P1(u)u_xx,0.0833,-0.0949
Nagumo,u^3u_x,u^2u_xx,P3(u)u_x,P2(u)u_xx,-0.041,-0.0353
Nagumo,u^3u_x,u^3u_xx,P3(u)u_x,P3(u)u_xx,0.0228,0.0496
Nagumo,u^3u_x,u^4u_xx,P3(u)u_x,P4(u)u_xx,-0.0251,-0.0078
Nagumo,u^3u_x,u^5u_xx,P3(u)u_x,P5(u)u_xx,0.0082,-0.0121
Nagumo,u^3u_x,u^6u_xx,P3(u)u_x,P6(u)u_xx,-0.0158,0.0265
Nagumo,u^3u_x,u_xxx,P3(u)u_x,P0(u)u_xxx,-0.0283,-0.1184
Nagumo,u^3u_x,uu_xxx,P3(u)u_x,P1(u)u_xxx,-0.4284,0.4355
Nagumo,u^3u_x,u^2u_xxx,P3(u)u_x,P2(u)u_xxx,0.0039,0.0937
Nagumo,u^3u_x,u^3u_xxx,P3(u)u_x,P3(u)u_xxx,-0.2881,-0.5309
Nagumo,u^3u_x,u^4u_xxx,P3(u)u_x,P4(u)u_xxx,-0.006,-0.0165
Nagumo,u^3u_x,u^5u_xxx,P3(u)u_x,P5(u)u_xxx,-0.1536,0.519
Nagumo,u^3u_x,u^6u_xxx,P3(u)u_x,P6(u)u_xxx,-0.0098,-0.0461
Nagumo,u^3u_x,u_xxxx,P3(u)u_x,P0(u)u_xxxx,0.0425,-0.0357
Nagumo,u^3u_x,uu_xxxx,P3(u)u_x,P1(u)u_xxxx,-0.0164,0.0199
Nagumo,u^3u_x,u^2u_xxxx,P3(u)u_x,P2(u)u_xxxx,0.0202,-0.0081
Nagumo,u^3u_x,u^3u_xxxx,P3(u)u_x,P3(u)u_xxxx,-0.0063,-0.0038
Nagumo,u^3u_x,u^4u_xxxx,P3(u)u_x,P4(u)u_xxxx,0.0153,0.0111
Nagumo,u^3u_x,u^5u_xxxx,P3(u)u_x,P5(u)u_xxxx,0.001,-0.0016
Nagumo,u^3u_x,u^6u_xxxx,P3(u)u_x,P6(u)u_xxxx,0.0119,-0.0159
Nagumo,u^3u_x,u_xxxxx,P3(u)u_x,P0(u)u_xxxxx,-0.0166,0.0428
Nagumo,u^3u_x,uu_xxxxx,P3(u)u_x,P1(u)u_xxxxx,0.0611,-0.0333
Nagumo,u^3u_x,u^2u_xxxxx,P3(u)u_x,P2(u)u_xxxxx,-0.0229,-0.0346
Nagumo,u^3u_x,u^3u_xxxxx,P3(u)u_x,P3(u)u_xxxxx,0.0496,0.0799
Nagumo,u^3u_x,u^4u_xxxxx,P3(u)u_x,P4(u)u_xxxxx,-0.0102,0.0096
Nagumo,u^3u_x,u^5u_xxxxx,P3(u)u_x,P5(u)u_xxxxx,0.0394,-0.0918
Nagumo,u^3u_x,u^6u_xxxxx,P3(u)u_x,P6(u)u_xxxxx,-0.0,-0.0027
Nagumo,u^3u_x,u_xxxxxx,P3(u)u_x,P0(u)u_xxxxxx,-0.0067,0.0004
Nagumo,u^3u_x,uu_xxxxxx,P3(u)u_x,P1(u)u_xxxxxx,0.0064,-0.0091
Nagumo,u^3u_x,u^2u_xxxxxx,P3(u)u_x,P2(u)u_xxxxxx,-0.0183,0.0126
Nagumo,u^3u_x,u^3u_xxxxxx,P3(u)u_x,P3(u)u_xxxxxx,0.0036,-0.0001
Nagumo,u^3u_x,u^4u_xxxxxx,P3(u)u_x,P4(u)u_xxxxxx,-0.0153,-0.012
Nagumo,u^3u_x,u^5u_xxxxxx,P3(u)u_x,P5(u)u_xxxxxx,-0.0032,0.0033
Nagumo,u^3u_x,u^6u_xxxxxx,P3(u)u_x,P6(u)u_xxxxxx,-0.0128,0.0149
Nagumo,u^4u_x,u^5u_x,P4(u)u_x,P5(u)u_x,0.3681,-0.0191
Nagumo,u^4u_x,u^6u_x,P4(u)u_x,P6(u)u_x,0.9659,-0.8357
Nagumo,u^4u_x,u_xx,P4(u)u_x,P0(u)u_xx,0.0419,-0.0712
Nagumo,u^4u_x,uu_xx,P4(u)u_x,P1(u)u_xx,-0.139,-0.0297
Nagumo,u^4u_x,u^2u_xx,P4(u)u_x,P2(u)u_xx,0.0093,0.0221
Nagumo,u^4u_x,u^3u_xx,P4(u)u_x,P3(u)u_xx,-0.0353,0.0374
Nagumo,u^4u_x,u^4u_xx,P4(u)u_x,P4(u)u_xx,0.005,-0.0078
Nagumo,u^4u_x,u^5u_xx,P4(u)u_x,P5(u)u_xx,-0.0138,-0.0273
Nagumo,u^4u_x,u^6u_xx,P4(u)u_x,P6(u)u_xx,0.0016,0.0089
Nagumo,u^4u_x,u_xxx,P4(u)u_x,P0(u)u_xxx,-0.5045,-0.5643
Nagumo,u^4u_x,uu_xxx,P4(u)u_x,P1(u)u_xxx,-0.0357,-0.0719
Nagumo,u^4u_x,u^2u_xxx,P4(u)u_x,P2(u)u_xxx,-0.3794,0.6592
Nagumo,u^4u_x,u^3u_xxx,P4(u)u_x,P3(u)u_xxx,-0.0388,0.0641
Nagumo,u^4u_x,u^4u_xxx,P4(u)u_x,P4(u)u_xxx,-0.2248,-0.6361
Nagumo,u^4u_x,u^5u_xxx,P4(u)u_x,P5(u)u_xxx,-0.0369,-0.0277
Nagumo,u^4u_x,u^6u_xxx,P4(u)u_x,P6(u)u_xxx,-0.1278,0.4011
Nagumo,u^4u_x,u_xxxx,P4(u)u_x,P0(u)u_xxxx,-0.0108,0.0102
Nagumo,u^4u_x,uu_xxxx,P4(u)u_x,P1(u)u_xxxx,0.0148,0.0136
Nagumo,u^4u_x,u^2u_xxxx,P4(u)u_x,P2(u)u_xxxx,-0.0018,0.0012
Nagumo,u^4u_x,u^3u_xxxx,P4(u)u_x,P3(u)u_xxxx,0.0071,-0.0199
Nagumo,u^4u_x,u^4u_xxxx,P4(u)u_x,P4(u)u_xxxx,-0.0002,-0.0004
Nagumo,u^4u_x,u^5u_xxxx,P4(u)u_x,P5(u)u_xxxx,0.004,0.0193
Nagumo,u^4u_x,u^6u_xxxx,P4(u)u_x,P6(u)u_xxxx,0.003,-0.0034
Nagumo,u^4u_x,u_xxxxx,P4(u)u_x,P0(u)u_xxxxx,0.0723,0.0755
Nagumo,u^4u_x,uu_xxxxx,P4(u)u_x,P1(u)u_xxxxx,0.0015,0.0303
Nagumo,u^4u_x,u^2u_xxxxx,P4(u)u_x,P2(u)u_xxxxx,0.0471,-0.132
Nagumo,u^4u_x,u^3u_xxxxx,P4(u)u_x,P3(u)u_xxxxx,0.0017,-0.0354
Nagumo,u^4u_x,u^4u_xxxxx,P4(u)u_x,P4(u)u_xxxxx,0.0524,0.1432
Nagumo,u^4u_x,u^5u_xxxxx,P4(u)u_x,P5(u)u_xxxxx,0.01,0.0296
Nagumo,u^4u_x,u^6u_xxxxx,P4(u)u_x,P6(u)u_xxxxx,0.0523,-0.0984
Nagumo,u^4u_x,u_xxxxxx,P4(u)u_x,P0(u)u_xxxxxx,0.0041,0.0036
Nagumo,u^4u_x,uu_xxxxxx,P4(u)u_x,P1(u)u_xxxxxx,-0.0001,-0.0102
Nagumo,u^4u_x,u^2u_xxxxxx,P4(u)u_x,P2(u)u_xxxxxx,0.0008,-0.0033
Nagumo,u^4u_x,u^3u_xxxxxx,P4(u)u_x,P3(u)u_xxxxxx,-0.0055,0.0181
Nagumo,u^4u_x,u^4u_xxxxxx,P4(u)u_x,P4(u)u_xxxxxx,-0.0008,0.0011
Nagumo,u^4u_x,u^5u_xxxxxx,P4(u)u_x,P5(u)u_xxxxxx,-0.0052,-0.0184
Nagumo,u^4u_x,u^6u_xxxxxx,P4(u)u_x,P6(u)u_xxxxxx,-0.0044,0.0031
Nagumo,u^5u_x,u^6u_x,P5(u)u_x,P6(u)u_x,0.4767,-0.0704
Nagumo,u^5u_x,u_xx,P5(u)u_x,P0(u)u_xx,-0.1718,-0.1579
Nagumo,u^5u_x,uu_xx,P5(u)u_x,P1(u)u_xx,0.0606,0.07
Nagumo,u^5u_x,u^2u_xx,P5(u)u_x,P2(u)u_xx,-0.0413,0.0314
Nagumo,u^5u_x,u^3u_xx,P5(u)u_x,P3(u)u_xx,0.0175,-0.0373
Nagumo,u^5u_x,u^4u_xx,P5(u)u_x,P4(u)u_xx,-0.0277,0.0056
Nagumo,u^5u_x,u^5u_xx,P5(u)u_x,P5(u)u_xx,0.0054,0.0096
Nagumo,u^5u_x,u^6u_xx,P5(u)u_x,P6(u)u_xx,-0.0195,-0.0211
Nagumo,u^5u_x,u_xxx,P5(u)u_x,P0(u)u_xxx,-0.0993,0.133
Nagumo,u^5u_x,uu_xxx,P5(u)u_x,P1(u)u_xxx,-0.3756,-0.3959
Nagumo,u^5u_x,u^2u_xxx,P5(u)u_x,P2(u)u_xxx,-0.0531,-0.1256
Nagumo,u^5u_x,u^3u_xxx,P5(u)u_x,P3(u)u_xxx,-0.3134,0.5107
Nagumo,u^5u_x,u^4u_xxx,P5(u)u_x,P4(u)u_xxx,-0.0516,0.067
Nagumo,u^5u_x,u^5u_xxx,P5(u)u_x,P5(u)u_xxx,-0.2322,-0.5551
Nagumo,u^5u_x,u^6u_xxx,P5(u)u_x,P6(u)u_xxx,-0.0577,0.0094
Nagumo,u^5u_x,u_xxxx,P5(u)u_x,P0(u)u_xxxx,0.043,0.0269
Nagumo,u^5u_x,uu_xxxx,P5(u)u_x,P1(u)u_xxxx,-0.0109,-0.0183
Nagumo,u^5u_x,u^2u_xxxx,P5(u)u_x,P2(u)u_xxxx,0.0229,0.0079
Nagumo,u^5u_x,u^3u_xxxx,P5(u)u_x,P3(u)u_xxxx,-0.0053,0.0046
Nagumo,u^5u_x,u^4u_xxxx,P5(u)u_x,P4(u)u_xxxx,0.0189,-0.0101
Nagumo,u^5u_x,u^5u_xxxx,P5(u)u_x,P5(u)u_xxxx,0.0021,0.0001
Nagumo,u^5u_x,u^6u_xxxx,P5(u)u_x,P6(u)u_xxxx,0.0161,0.0133
Nagumo,u^5u_x,u_xxxxx,P5(u)u_x,P0(u)u_xxxxx,-0.0001,-0.0467
Nagumo,u^5u_x,uu_xxxxx,P5(u)u_x,P1(u)u_xxxxx,0.0711,0.0153
Nagumo,u^5u_x,u^2u_xxxxx,P5(u)u_x,P2(u)u_xxxxx,-0.0124,0.046
