problem,D,P,algorithm,task,term,true_value,estimated,rel_error_pct,variance,pip,is_true_term
Burgers,6,6,VB_Alg1,Diffusion,u^3u_xxx,,-0.016755,,0.0006341867341875451,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^4u_xxx,,0.006282,,0.0004870889631236776,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^5u_xxx,,0.002889,,3.910246126986586e-05,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^6u_xxx,,-0.000585,,2.9752172660168646e-07,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u_xxxx,,0.000579,,6.755939167738576e-07,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,uu_xxxx,,-0.000432,,6.892287008973252e-06,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^2u_xxxx,,0.002688,,2.52552745417441e-05,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^3u_xxxx,,5.3e-05,,3.8310486040171636e-05,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^4u_xxxx,,-0.003548,,2.0006708760953405e-05,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^5u_xxxx,,0.001031,,1.4060652416189316e-06,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^6u_xxxx,,-5.7e-05,,9.980484066079745e-09,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u_xxxxx,,0.000114,,1.3615590271547102e-08,0.9999152567531371,False
Burgers,6,6,VB_Alg1,Diffusion,uu_xxxxx,,-0.000265,,1.720525896398227e-07,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^2u_xxxxx,,-0.000839,,4.4950954484235107e-07,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^3u_xxxxx,,0.000428,,9.970850895370805e-07,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^4u_xxxxx,,-0.000373,,6.160816248194045e-07,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^5u_xxxxx,,0.000202,,4.384413629464702e-08,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^6u_xxxxx,,-2.6e-05,,3.034496944305884e-10,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u_xxxxxx,,1.8e-05,,3.575563451053589e-10,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,uu_xxxxxx,,-1e-06,,3.664819955574494e-09,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^2u_xxxxxx,,3.8e-05,,1.1250533115332216e-08,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^3u_xxxxxx,,-3e-05,,1.8262766843003758e-08,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^4u_xxxxxx,,-3.6e-05,,9.294809867461066e-09,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^5u_xxxxxx,,1.3e-05,,6.452385030453486e-10,1.0,False
Burgers,6,6,VB_Alg1,Diffusion,u^6u_xxxxxx,,-1e-06,,4.5372895346957496e-12,1.0,False
Burgers,3,3,SINDy,Drift,uu_x,3.0,3.011672,0.4,,,True
Burgers,3,3,SINDy,Drift,u_xx,0.5,0.505219,1.0,,,True
Burgers,3,3,VB_Alg2,Drift,1,,-0.00139,,8.717595579838314e-06,1.0,False
Burgers,3,3,VB_Alg2,Drift,uu_x,3.0,3.011385,0.4,0.002624740351497531,1.0,True
Burgers,3,3,VB_Alg2,Drift,u_xx,0.5,0.505197,1.0,9.840989446416639e-05,1.0,True
Burgers,3,3,VB_Alg1,Drift,1,,-0.008681,,0.00014342047734593096,1.0,False
Burgers,3,3,VB_Alg1,Drift,uu_x,3.0,3.022028,0.7,0.0038673960130331175,1.0,True
Burgers,3,3,VB_Alg1,Drift,u_xx,0.5,0.497072,-0.6,0.0001370111587631776,1.0,True
Burgers,3,3,VB_Alg1,Drift,uu_xx,,-0.01819,,0.0003091641036757613,1.0,False
Burgers,3,3,VB_Alg1,Drift,u^2u_xx,,0.013209,,7.786425309601894e-05,0.9999999998075209,False
Burgers,3,3,SINDy,Diffusion,1,1.0,0.987358,-1.3,,,True
Burgers,3,3,SINDy,Diffusion,u,2.0,1.984712,-0.8,,,True
Burgers,3,3,SINDy,Diffusion,u^2,1.0,1.014016,1.4,,,True
Burgers,3,3,VB_Alg2,Diffusion,1,1.0,0.982016,-1.8,8.794909220551676e-07,1.0,True
Burgers,3,3,VB_Alg2,Diffusion,u,2.0,1.960125,-2.0,6.732699903416898e-06,1.0,True
Burgers,3,3,VB_Alg2,Diffusion,u^2,1.0,0.982892,-1.7,1.703883954033397e-05,1.0,True
Burgers,3,3,VB_Alg2,Diffusion,u^3,,0.015662,,1.7446557910231765e-05,1.0,False
Burgers,3,3,VB_Alg2,Diffusion,uu_xx,,-0.009342,,1.969593508245939e-06,1.0,False
Burgers,3,3,VB_Alg1,Diffusion,1,1.0,0.983648,-1.6,1.3923002609107509e-06,1.0,True
Burgers,3,3,VB_Alg1,Diffusion,u,2.0,1.95844,-2.1,1.2312836677197168e-05,1.0,True
Burgers,3,3,VB_Alg1,Diffusion,u^2,1.0,0.978201,-2.2,3.325250142309355e-05,1.0,True
Burgers,3,3,VB_Alg1,Diffusion,u^3,,-5e-06,,5.302707104271765e-05,0.9999472408643273,False
Burgers,3,3,VB_Alg1,Diffusion,uu_xx,,-0.005713,,3.158182134182293e-06,1.0,False
Burgers,3,3,VB_Alg1,Diffusion,u^2u_xx,,-0.007757,,5.304720256107985e-06,1.0,False
Burgers,3,3,VB_Alg1,Diffusion,u^3u_xx,,0.001233,,1.3377178230072668e-07,1.0,False
Burgers,3,3,VB_Alg1,Diffusion,u_xxx,,-0.00183,,2.8562581036729656e-07,0.995707105763372,False
